node_names,node_coords
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;638;816;878,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-21,-4);(-22,-4);(-23,-4)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;639,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-19,-4)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;640;740;826,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-20,-5);(-21,-5);(-22,-5)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;640;740;827;879,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-20,-5);(-21,-5);(-21,-6);(-22,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;640;740;827;880,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-20,-5);(-21,-5);(-21,-6);(-21,-7)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;640;741,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-20,-5);(-19,-5)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;425;470;568;640;742,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-20,-2);(-20,-3);(-20,-4);(-20,-5);(-20,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;426,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-19,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;371;427,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-19,-2);(-19,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;372;507,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-18,-1);(-18,0)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;373;608;681;743;780,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-18,-3);(-18,-4);(-18,-5);(-18,-6);(-19,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;373;608;681;743;781;828,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-18,-3);(-18,-4);(-18,-5);(-18,-6);(-18,-7);(-19,-7)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;373;608;681;743;781;829;845,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-18,-3);(-18,-4);(-18,-5);(-18,-6);(-18,-7);(-18,-8);(-19,-8)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;338;373;608;681;743;781;829;846,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-18,-2);(-18,-3);(-18,-4);(-18,-5);(-18,-6);(-18,-7);(-18,-8);(-18,-9)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;339,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-17,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;292;340,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-17,-2);(-17,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;293,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-16,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;262;294,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-16,-2);(-16,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;263,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-15,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;230;264,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-15,-2);(-15,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;231,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-14,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;211;232,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-14,-2);(-14,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;212,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-13,-1)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;195;213,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-13,-2);(-13,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;283;421;517;582;675;730,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-14,-4);(-15,-4);(-16,-4);(-17,-4);(-17,-5);(-17,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;283;421;517;583,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-14,-4);(-15,-4);(-16,-4);(-16,-5)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;411,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-15,-5)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;488,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-15,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;536;629;708,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-15,-7);(-16,-7);(-17,-7)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;536;629;709,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-15,-7);(-16,-7);(-16,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;536;629;710;814;857,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-15,-7);(-16,-7);(-16,-8);(-17,-8);(-17,-9)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;536;629;710;815,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-15,-7);(-16,-7);(-16,-8);(-16,-9)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;536;630;747,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-15,-7);(-15,-8);(-15,-9)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;537,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-13,-7)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;347;412;489;538,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-14,-5);(-14,-6);(-14,-7);(-14,-8)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;238;284;348,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-13,-4);(-13,-5);(-13,-6)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;239,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-11,-4)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;173;196;216;240,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-12,-2);(-12,-3);(-12,-4);(-12,-5)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;152;174,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-11,-2);(-11,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;112;144;153,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-10,-1);(-10,-2);(-10,-3)"
root;3;6;12;21;28;40;49;65;85;93;97;113,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-9,-1);(-9,-2)"
root;3;6;12;21;28;40;49;65;85;93;98;255;288,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-9,-3)"
root;3;6;12;21;28;40;49;65;85;93;98;255;289,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-7,-3)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;335,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-9,-4)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;336,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-7,-4)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;382;496;531,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-9,-5);(-10,-5);(-11,-5)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;382;496;532,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-9,-5);(-10,-5);(-10,-4)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;382;496;533;579;612,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-9,-5);(-10,-5);(-10,-6);(-11,-6);(-12,-6)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;383;765,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-7,-5);(-6,-5)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;433,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-9,-6)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;434;560,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-7,-6);(-6,-6)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;435;493;545;598;656,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-8,-7);(-9,-7);(-10,-7);(-11,-7);(-12,-7)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;435;493;545;598;657,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-8,-7);(-9,-7);(-10,-7);(-11,-7);(-11,-8)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;435;493;545;599,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-8,-7);(-9,-7);(-10,-7);(-10,-8)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;435;493;546,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-8,-7);(-9,-7);(-9,-8)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;435;494,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-8,-7);(-7,-7)"
root;3;6;12;21;28;40;49;65;85;93;98;255;290;337;384;435;495,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-8,0);(-8,-1);(-8,-2);(-8,-3);(-8,-4);(-8,-5);(-8,-6);(-8,-7);(-8,-8)"
root;3;6;12;21;28;40;49;65;86;219;307,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-8,2)"
root;3;6;12;21;28;40;49;65;86;219;308;363,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-6,2);(-5,2)"
root;3;6;12;21;28;40;49;65;86;219;308;364;415;458;502,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-6,2);(-6,3);(-5,3);(-4,3);(-3,3)"
root;3;6;12;21;28;40;49;65;86;219;308;364;415;458;503,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-6,2);(-6,3);(-5,3);(-4,3);(-4,4)"
root;3;6;12;21;28;40;49;65;86;219;308;364;416,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-6,2);(-6,3);(-6,4)"
root;3;6;12;21;28;40;49;65;86;219;309;451;513;617,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-7,3);(-8,3);(-9,3);(-10,3)"
root;3;6;12;21;28;40;49;65;86;219;309;451;513;618;738,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-7,3);(-8,3);(-9,3);(-9,4);(-10,4)"
root;3;6;12;21;28;40;49;65;86;219;309;451;513;618;739,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-7,3);(-8,3);(-9,3);(-9,4);(-9,5)"
root;3;6;12;21;28;40;49;65;86;219;309;451;513;619,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-7,3);(-8,3);(-9,3);(-9,2)"
root;3;6;12;21;28;40;49;65;86;219;309;451;514;658,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-7,3);(-8,3);(-8,4);(-8,5)"
root;3;6;12;21;28;40;49;65;86;219;309;452,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,1);(-7,2);(-7,3);(-7,4)"
root;3;6;12;21;28;40;49;65;87;252,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-7,0);(-7,-1);(-7,-2)"
root;3;6;12;21;28;40;49;66,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-6,1)"
root;3;6;12;21;28;40;49;67;172,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-6,0);(-6,-1);(-6,-2)"
root;3;6;12;21;28;40;50,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-5,1)"
root;3;6;12;21;28;40;51;124,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-5,0);(-5,-1);(-5,-2)"
root;3;6;12;21;28;41;102,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-4,1);(-4,2)"
root;3;6;12;21;28;42;241,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-4,0);(-4,-1);(-4,-2)"
root;3;6;12;21;29;94,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-3,1);(-3,2)"
root;3;6;12;21;30,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-3,0);(-3,-1)"
root;3;6;12;22,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-2,1)"
root;3;6;12;23;139;321;397,"(0.01,0.01);(0,0);(-1,0);(-2,0);(-2,-1);(-2,-2);(-3,-2);(-3,-3)"
root;3;6;13;27;38,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-2,2)"
root;3;6;13;27;39;54,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-2,3)"
root;3;6;13;27;39;55;62,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-2,4)"
root;3;6;13;27;39;55;63;77;484;562;631,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(0,4);(1,4);(1,5);(2,5);(3,5)"
root;3;6;13;27;39;55;63;77;484;562;632,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(0,4);(1,4);(1,5);(2,5);(2,6)"
root;3;6;13;27;39;55;63;78,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(0,4);(0,5)"
root;3;6;13;27;39;55;64;80,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-2,5)"
root;3;6;13;27;39;55;64;81;104;166;208;256;324;476;588;684,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-6,6);(-7,6);(-8,6);(-9,6)"
root;3;6;13;27;39;55;64;81;104;166;208;256;324;476;589,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-6,6);(-7,6);(-7,5)"
