node_names,node_coords
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;308,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-8,-9)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;359,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-8,-10)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;416;493;574,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-8,-11);(-9,-11);(-10,-11)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;416;493;575;639,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-8,-11);(-9,-11);(-9,-10);(-10,-10)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;416;493;575;640,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-8,-11);(-9,-11);(-9,-10);(-9,-9)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;416;493;576,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-8,-11);(-9,-11);(-9,-12)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;417,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-6,-11)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;470,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-8,-12)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;471;563,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-6,-12);(-5,-12)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;599,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-9,-13)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;600;654;716;819,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-8,-14);(-9,-14);(-10,-14);(-11,-14)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;600;654;716;820,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-8,-14);(-9,-14);(-10,-14);(-10,-13)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;600;654;716;821;860,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-8,-14);(-9,-14);(-10,-14);(-10,-15);(-11,-15)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;600;654;716;821;861,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-8,-14);(-9,-14);(-10,-14);(-10,-15);(-10,-16)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;600;654;717,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-8,-14);(-9,-14);(-9,-15)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;536;600;655,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-8,-13);(-8,-14);(-8,-15)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;537,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-6,-13)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;275;309;360;418;472;538,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-7,-9);(-7,-10);(-7,-11);(-7,-12);(-7,-13);(-7,-14)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;230;242;276,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-6,-8);(-6,-9);(-6,-10)"
root;3;9;15;18;28;35;38;53;65;88;156;157;182;209;231,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-5,-7);(-5,-8);(-5,-9)"
root;3;9;15;18;28;35;38;53;65;88;156;157;183,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-4,-6)"
root;3;9;15;18;28;35;38;53;65;88;156;157;184,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-4,-7);(-4,-8)"
root;3;9;15;18;28;35;38;53;65;88;156;158,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-2,-7);(-3,-7);(-3,-6)"
root;3;9;15;18;28;35;38;53;65;89;101;118,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-3,-8)"
root;3;9;15;18;28;35;38;53;65;89;101;119;134;205,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-3,-9);(-4,-9)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;166,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-3,-10)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;167,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-1,-10)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;194,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-3,-11)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;195,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-1,-11)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;218,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-3,-12)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;219;450;495,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-1,-12);(0,-12);(1,-12)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;219;450;496,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-1,-12);(0,-12);(0,-11)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;219;450;497,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-1,-12);(0,-12);(0,-13)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;248,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-3,-13)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;249,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-1,-13)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;281,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-3,-14)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;304,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(0,-14)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;332,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(0,-15)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;367,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(0,-16)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;468,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(1,-17)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;508,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(1,-18)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;647,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(2,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;648;698;732;778,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(1,-20);(2,-20);(3,-20);(4,-20)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;648;698;732;779,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(1,-20);(2,-20);(3,-20);(3,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;648;698;732;780,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(1,-20);(2,-20);(3,-20);(3,-21)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;648;698;733,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(1,-20);(2,-20);(2,-21)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;648;699;736,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(1,-20);(1,-21);(0,-21)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;572;648;699;737,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(1,-19);(1,-20);(1,-21);(1,-22)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;414;469;509;573,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(0,-17);(0,-18);(0,-19);(0,-20)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;282;305;333;368;415,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-1,-14);(-1,-15);(-1,-16);(-1,-17);(-1,-18)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;419,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-5,-15)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;420;498;564,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-14);(-5,-14);(-6,-14)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;420;498;565,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-14);(-5,-14);(-5,-13)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;420;499,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-14);(-4,-13)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;421;518;625;700;748,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-16);(-5,-16);(-6,-16);(-7,-16);(-8,-16)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;421;518;625;700;749,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-16);(-5,-16);(-6,-16);(-7,-16);(-7,-15)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;421;518;625;700;750;844,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-16);(-5,-16);(-6,-16);(-7,-16);(-7,-17);(-8,-17)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;373;421;518;625;701,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-4,-15);(-4,-16);(-5,-16);(-6,-16);(-6,-15)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;491;570;637,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-4,-17);(-5,-17);(-6,-17)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;491;570;638;697;753;824;865,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-4,-17);(-5,-17);(-5,-18);(-6,-18);(-7,-18);(-8,-18);(-9,-18)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;491;570;638;697;753;824;866,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-4,-17);(-5,-17);(-5,-18);(-6,-18);(-7,-18);(-8,-18);(-8,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;491;570;638;697;753;825,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-4,-17);(-5,-17);(-5,-18);(-6,-18);(-7,-18);(-7,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;491;570;638;697;754,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-4,-17);(-5,-17);(-5,-18);(-6,-18);(-6,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;491;571,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-4,-17);(-4,-18)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;325;374;434;492,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-3,-15);(-3,-16);(-3,-17);(-3,-18)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;543;604;649,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-3,-19);(-4,-19);(-5,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;543;604;650;729;786,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-3,-19);(-4,-19);(-4,-20);(-5,-20);(-6,-20)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;543;604;650;729;787,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-3,-19);(-4,-19);(-4,-20);(-5,-20);(-5,-21)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;543;604;650;730,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-3,-19);(-4,-19);(-4,-20);(-4,-21)"
